region,code,name,zsc,area,length,lon,lat
Sardegna,ITB012211,Isola Rossa - Costa Paradiso,sì,5412,0,8.9464,41.0706
Sardegna,ITB012212,Sa Rocca Ulari,,14.8,0.35,8.7470,40.5200
Sardegna,ITB012213,Grotta de Su Coloru,,65,0.36,8.8130,40.8160
Sardegna,ITB020012,Berchida e Bidderosa,sì,2660,0,9.8156,40.5036
Sardegna,ITB020013,Palude di Osalla,sì,985,0,9.7117,40.3581
Sardegna,ITB020014,Golfo di Orosei,,28972,0,9.6069,40.1611
Sardegna,ITB020015,Area del Monte Ferru di Tertenia,,2625,0,9.6353,39.7256
Sardegna,ITB020040,Valle del Temo,sì,1934,0,8.5517,40.3414
Sardegna,ITB020041,"Entroterra e zona costiera tra Bosa, Capo Marargiu e Porto Tangone",sì,29625,0,8.4656,40.4086
Sardegna,ITB021101,Altopiano di Campeda,sì,4634,0,8.7308,40.3192
Sardegna,ITB021103,Monti del Gennargentu,,44733,0,9.3361,39.9511
Sardegna,ITB021107,Monte Albo,sì,8843,0,9.5817,40.4928
Sardegna,ITB021156,Monte Gonare,sì,796,0,9.1975,40.2342
Sardegna,ITB022212,"Supramonte di Oliena, Orgosolo e Urzulei - Su Sercone",sì,23474,0,9.4708,40.1928
Sardegna,ITB022214,Lido di Orrì,,488,0,9.6789,39.9036
Sardegna,ITB022215,Riu Sicaderba,sì,95,0,9.4808,39.9144
Sardegna,ITB022217,Su de Maccioni - Texile di Aritzo,sì,453,0,9.1675,39.9539
Sardegna,ITB030016,Stagno di S'Ena Arrubia e territori limitrofi,,279,0,8.5639,39.8228
Sardegna,ITB030032,Stagno di Corru S'Ittiri,,5712,0,8.4850,39.7369
Sardegna,ITB030033,Stagno di Pauli Maiori di Oristano,sì,401,0,8.6239,39.8706
Sardegna,ITB030034,Stagno di Mistras di Oristano,,1621,0,8.4736,39.9033
Sardegna,ITB030035,Stagno di Sale 'e Porcus,,690,0,8.4369,40.0111
Sardegna,ITB030036,Stagno di Cabras,sì,4795,0,8.4925,39.9575
Sardegna,ITB030037,Stagno di Santa Giusta,,1147,0,8.5769,39.8619
Sardegna,ITB030038,Stagno di Putzu Idu (Salina Manna e Pauli Marigosa),,598,0,8.3908,40.0386
Sardegna,ITB030080,Isola di Mal di Ventre e Catalano,,26899,0,8.2764,39.8811
Sardegna,ITB031104,Media Valle del Tirso e Altopiano di Abbasanta - Rio Siddu,,9054,0,8.8281,40.0697
Sardegna,ITB032201,Riu Sos Mulinos - Sos Lavros - M. Urtigu,sì,27,0,8.6494,40.1303
Sardegna,ITB032219,Sassu - Cirras,,251,0,8.5564,39.8419
Sardegna,ITB032228,Is Arenas,,4065,0,8.4758,40.0531
Sardegna,ITB032229,Is Arenas S'Acqua e S'Ollastu,sì,326,0,8.4669,39.6814
Sardegna,ITB032239,San Giovanni di Sinis,,2.82,0,8.4392,39.8803
Sardegna,ITB032240,Castello di Medusa,,493,0,8.9680,39.8852
Sardegna,ITB040017,Stagni di Murtas e S'Acqua Durci,,744,0,9.6344,39.5172
Sardegna,ITB040018,Foce del Flumendosa - Sa Praia,,519,0,9.6300,39.4275
Sardegna,ITB040019,Stagni di Colostrai e delle Saline,,1151,0,9.5939,39.3453
Sardegna,ITB040020,"Isola dei Cavoli, Serpentara, Punta Molentis e Campulongu",,9281,0,9.5583,39.1178
Sardegna,ITB040021,Costa di Cagliari,,2624,0,9.4469,39.1481
Sardegna,ITB040022,Stagno di Molentargius e territori limitrofi,sì,1275,0,9.1772,39.2192
Sardegna,ITB040023,"Stagno di Cagliari, Saline di Macchiareddu, Laguna di Santa Gilla",sì,5983,0,9.0442,39.2164
Sardegna,ITB040024,Isola Rossa e Capo Teulada,,3715,0,8.6511,38.9058
Sardegna,ITB040025,"Promontorio, dune e zona umida di Porto Pino",,2697,0,8.5961,38.9786
Sardegna,ITB040026,Isola del Toro,sì,63,0,8.4086,38.8603
Sardegna,ITB040027,Isola di San Pietro,sì,9274,0,8.2631,39.1439
Sardegna,ITB040028,Punta S'Aliga,sì,694,0,8.4217,39.1633
Sardegna,ITB040029,Costa di Nebida,sì,8433,0,8.4483,39.3239
Sardegna,ITB040030,Capo Pecora,sì,3823,0,8.4403,39.4683
Sardegna,ITB040031,Monte Arcuentu e Rio Piscinas,sì,11486,0,8.5408,39.5683
Sardegna,ITB040051,Bruncu de Su Monte Moru - Geremeas (Mari Pintau),sì,139,0,9.3656,39.1694
Sardegna,ITB040071,Da Piscinas a Riu Scivu,sì,2899,0,8.4500,39.5181
Sardegna,ITB040081,Isola della Vacca,sì,60,0,8.4486,38.9381
Sardegna,ITB041105,Foresta di Monte Arcosu,,30369,0,8.8464,39.1286
Sardegna,ITB041106,Monte dei Sette Fratelli e Sarrabus,sì,9296,0,9.4214,39.2817
Sardegna,ITB041111,Monte Linas - Marganai,sì,23673,0,8.6369,39.3939
Sardegna,ITB041112,Giara di Gesturi,,6396,0,8.9428,39.7664
Sardegna,ITB042207,Canale su Longuvresu,sì,8.57,0,8.8953,39.0314
Sardegna,ITB042208,Tra Poggio la Salina e Punta Maggiore,sì,11,0,8.3572,39.0833
Sardegna,ITB042209,A Nord di Sa Salina (Calasetta),sì,4.74,0,8.3594,39.0972
Sardegna,ITB042210,Punta Giunchera,sì,54,0,8.4286,39.1047
Sardegna,ITB042216,Capo di Pula,sì,1576,0,9.0402,39.0019
Sardegna,ITB042218,Stagno di Piscinnì,sì,445,0,8.7806,38.9128
Sardegna,ITB042220,Serra is Tres Portus (Sant'Antioco),sì,261,0,8.4464,38.9886
Sardegna,ITB042223,Stagno di Santa Caterina,sì,625,0,8.4983,39.0736
Sardegna,ITB042225,Is Pruinis,sì,94,0,8.4597,39.0411
Sardegna,ITB042226,Stagno di Porto Botte,sì,1222,0,8.5736,39.0358
Sardegna,ITB042230,Porto Campana,sì,203,0,8.8708,38.8875
Sardegna,ITB042231,Tra Forte Village e Perla Marina,sì,0.32,1,8.9300,38.9310
Sardegna,ITB042233,Punta di Santa Giusta (Costa Rei),,5.48,0,9.5694,39.2369
Sardegna,ITB042234,Monte Mannu - Monte Ladu (colline di Monte Mannu e Monte Ladu),,206,0,8.9811,39.5194
Sardegna,ITB042236,Costa Rei,,0.52,0,9.5711,39.2458
Sardegna,ITB042237,Monte San Mauro,sì,645,0,9.0539,39.6156
Sardegna,ITB042241,Riu S. Barzolu,sì,281,0,9.2372,39.3344
Sardegna,ITB042242,Torre del Poetto,sì,9.37,0,9.1633,39.1894
Sardegna,ITB042243,"Monte Sant'Elia, Cala Mosca e Cala Fighera",sì,27,0,9.1569,39.1864
Sardegna,ITB042247,Is Compinxius - Campo Dunale di Bugerru - Portixeddu,sì,611,0,8.4264,39.4294
Sardegna,ITB042250,Da Is Arenas a Tonnara (Marina di Gonnesa),sì,532,0,8.4289,39.2794
Sardegna,ITB042251,Corongiu de Mari,,114,0,8.5626,39.3258
